horse_id,name,sex,birth_year,birth_date,color,breeder,owner,total_earnings,total_starts,total_wins,profile_scraped
タカノキセキオー,タカノキセキオー,牡,,,,,,,,,0
グレイトジャーニー,グレイトジャーニー,牡,,,,,,,,,0
アドマイヤシェイク,アドマイヤシェイク,牡,,,,,,,,,0
セイシュンジダイ,セイシュンジダイ,牡,,,,,,,,,0
エムティーダイオー,エムティーダイオー,牡,,,,,,,,,0
フィルハーモニー,フィルハーモニー,牡,,,,,,,,,0
シセイヒカリ,シセイヒカリ,牡,,,,,,,,,0
ケージーエリシオ,ケージーエリシオ,牡,,,,,,,,,0
マイネルエクストラ,マイネルエクストラ,牡,,,,,,,,,0
マイネサマンサ,マイネサマンサ,牝,,,,,,,,,0
メイショウバトラー,メイショウバトラー,牝,,,,,,,,,0
タンザナイト,タンザナイト,牝,,,,,,,,,0
ダイワレイダース,ダイワレイダース,牡,,,,,,,,,0
トミケンブライト,トミケンブライト,牝,,,,,,,,,0
キングリファール,キングリファール,牡,,,,,,,,,0
アスクジュビリー,アスクジュビリー,牡,,,,,,,,,0
マイネルダオス,マイネルダオス,牡,,,,,,,,,0
マルターズホーク,マルターズホーク,牡,,,,,,,,,0
ナチュラルナイン,ナチュラルナイン,牡,,,,,,,,,0
リベレーション,リベレーション,牡,,,,,,,,,0
トウカイリザーブ,トウカイリザーブ,牡,,,,,,,,,0
シンコウシングラー,シンコウシングラー,牡,,,,,,,,,0
スイープトウショウ,スイープトウショウ,牝,,,,,,,,,0
ロイヤルセランガー,ロイヤルセランガー,牝,,,,,,,,,0
マルターズヒート,マルターズヒート,牝,,,,,,,,,0
マチカネエンジイロ,マチカネエンジイロ,牝,,,,,,,,,0
カーニバルソング,カーニバルソング,牝,,,,,,,,,0
ツルマルシスター,ツルマルシスター,牝,,,,,,,,,0
コンコルディア,コンコルディア,牝,,,,,,,,,0
キャメロンガール,キャメロンガール,牝,,,,,,,,,0
レジーナガール,レジーナガール,牝,,,,,,,,,0
サンゴノウミヲ,サンゴノウミヲ,牝,,,,,,,,,0
アポインテッドデイ,アポインテッドデイ,牡,,,,,,,,,0
フサイチホクトセイ,フサイチホクトセイ,牡,,,,,,,,,0
ナカヤマバスター,ナカヤマバスター,牡,,,,,,,,,0
スパークルキャット,スパークルキャット,牡,,,,,,,,,0
ダンツアイリッシュ,ダンツアイリッシュ,牝,,,,,,,,,0
モリデンキング,モリデンキング,牡,,,,,,,,,0
メイショウアズーロ,メイショウアズーロ,牡,,,,,,,,,0
イアラハリケーン,イアラハリケーン,牡,,,,,,,,,0
タイガーテイル,タイガーテイル,牝,,,,,,,,,0
アナマリー,アナマリー,牝,,,,,,,,,0
トーアメイウン,トーアメイウン,牡,,,,,,,,,0
アドマイヤビッグ,アドマイヤビッグ,牡,,,,,,,,,0
フォーカルポイント,フォーカルポイント,牡,,,,,,,,,0
ジュレップ,ジュレップ,牡,,,,,,,,,0
マイネルパナシュ,マイネルパナシュ,牡,,,,,,,,,0
トウショウナイト,トウショウナイト,牡,,,,,,,,,0
マイネルデュプレ,マイネルデュプレ,牡,,,,,,,,,0
ボブビースト,ボブビースト,牡,,,,,,,,,0
ケイアイウンリュー,ケイアイウンリュー,牡,,,,,,,,,0
マイネルオクテット,マイネルオクテット,牡,,,,,,,,,0
マイネルポロネーズ,マイネルポロネーズ,牡,,,,,,,,,0
レオシャープ,レオシャープ,牡,,,,,,,,,0
ビッグファルコン,ビッグファルコン,牡,,,,,,,,,0
トミケンウイナー,トミケンウイナー,牡,,,,,,,,,0
タカオファースト,タカオファースト,牡,,,,,,,,,0
エプソムアルテマ,エプソムアルテマ,牡,,,,,,,,,0
スペシャルカルドゥーン,スペシャルカルドゥーン,牡,,,,,,,,,0
トゥスール,トゥスール,牡,,,,,,,,,0
フリートストリートダンサー,フリートストリートダンサー,せん,,,,,,,,,0
シロキタゴッドラン,シロキタゴッドラン,牡,,,,,,,,,0
オウタヒア,オウタヒア,牡,,,,,,,,,0
タイムトゥチェンジ,タイムトゥチェンジ,牡,,,,,,,,,0
アンジュガブリエル,アンジュガブリエル,牡,,,,,,,,,0
デノン,デノン,牡,,,,,,,,,0
イズリントン,イズリントン,牝,,,,,,,,,0
スルーヴァレイ,スルーヴァレイ,牡,,,,,,,,,0
ジョハー,ジョハー,牡,,,,,,,,,0
フィールズオブオマー,フィールズオブオマー,せん,,,,,,,,,0
テイエムジェネラス,テイエムジェネラス,牡,,,,,,,,,0
ヤマニンアルシオン,ヤマニンアルシオン,牝,,,,,,,,,0
ヤマニンアラバスタ,ヤマニンアラバスタ,牝,,,,,,,,,0
マコトキンギン,マコトキンギン,牝,,,,,,,,,0
ラブリープリンセス,ラブリープリンセス,牝,,,,,,,,,0
ディアチャンス,ディアチャンス,牝,,,,,,,,,0
プリサイスマシーン,プリサイスマシーン,牡,,,,,,,,,0
スターイレブン,スターイレブン,せん,,,,,,,,,0
マイティスピード,マイティスピード,牡,,,,,,,,,0
メテオバースト,メテオバースト,牡,,,,,,,,,0
メイショウムネノリ,メイショウムネノリ,牡,,,,,,,,,0
コスモステージ,コスモステージ,牡,,,,,,,,,0
ホシノピアス,ホシノピアス,牝,,,,,,,,,0
アドマイヤマジック,アドマイヤマジック,牝,,,,,,,,,0
パーフェクトダンス,パーフェクトダンス,牝,,,,,,,,,0
テンザントップ,テンザントップ,牝,,,,,,,,,0
クインクインクイン,クインクインクイン,牝,,,,,,,,,0
ユキノレイコ,ユキノレイコ,牝,,,,,,,,,0
ガイヤール,ガイヤール,牝,,,,,,,,,0
プリモレディ,プリモレディ,牝,,,,,,,,,0
トーアグレイス,トーアグレイス,牝,,,,,,,,,0
ナナツボシ,ナナツボシ,牝,,,,,,,,,0
クィーンロマンス,クィーンロマンス,牝,,,,,,,,,0
ケイジーロマン,ケイジーロマン,牝,,,,,,,,,0
レイズアンドコール,レイズアンドコール,牝,,,,,,,,,0
ニシノムーンライト,ニシノムーンライト,牝,,,,,,,,,0
コスモバルク,コスモバルク,牡,,,,,,,,,0
ミスティックエイジ,ミスティックエイジ,牡,,,,,,,,,0
ハイアーゲーム,ハイアーゲーム,牡,,,,,,,,,0
ブラックタイド,ブラックタイド,牡,,,,,,,,,0
ブラッドバローズ,ブラッドバローズ,牡,,,,,,,,,0
ピエナオンリーワン,ピエナオンリーワン,牡,,,,,,,,,0
グレートベースン,グレートベースン,牡,,,,,,,,,0
チキリサンサン,チキリサンサン,牡,,,,,,,,,0
ナムラシーザー,ナムラシーザー,牡,,,,,,,,,0
ヌチグスイ,ヌチグスイ,牡,,,,,,,,,0
サクラルーチェ,サクラルーチェ,牡,,,,,,,,,0
アンティークコイン,アンティークコイン,牡,,,,,,,,,0
ワールドスケール,ワールドスケール,牡,,,,,,,,,0
ブランディス,ブランディス,せん,,,,,,,,,0
メルシータカオー,メルシータカオー,せん,,,,,,,,,0
ミヤノシャダイ,ミヤノシャダイ,牡,,,,,,,,,0
オニタイジ,オニタイジ,せん,,,,,,,,,0
トーセンメイザン,トーセンメイザン,牡,,,,,,,,,0
メジロアトラス,メジロアトラス,せん,,,,,,,,,0
バリオス,バリオス,牡,,,,,,,,,0
プリンシパルリバー,プリンシパルリバー,牡,,,,,,,,,0
テンケイ,テンケイ,牡,,,,,,,,,0
ハタノアドニス,ハタノアドニス,牡,,,,,,,,,0
スピニングアロー,スピニングアロー,牡,,,,,,,,,0
タマモホットプレイ,タマモホットプレイ,牡,,,,,,,,,0
シルヴァーゼット,シルヴァーゼット,牡,,,,,,,,,0
ジョージサクラ,ジョージサクラ,牡,,,,,,,,,0
テイエムサンタオー,テイエムサンタオー,牡,,,,,,,,,0
シゲルドントイケ,シゲルドントイケ,牡,,,,,,,,,0
カリスマサンキセキ,カリスマサンキセキ,牡,,,,,,,,,0
タニノアレグロ,タニノアレグロ,牡,,,,,,,,,0
マイネルマクロス,マイネルマクロス,牡,,,,,,,,,0
キングカメハメハ,キングカメハメハ,牡,,,,,,,,,0
コスモターゲット,コスモターゲット,牡,,,,,,,,,0
ニチリンコトブキ,ニチリンコトブキ,牡,,,,,,,,,0
グランドブルー,グランドブルー,牡,,,,,,,,,0
ビッグクラウン,ビッグクラウン,牡,,,,,,,,,0
マイネルベルーフ,マイネルベルーフ,牡,,,,,,,,,0
テイエムゴーカイ,テイエムゴーカイ,牡,,,,,,,,,0
ルゼル,ルゼル,牡,,,,,,,,,0
フェリシタル,フェリシタル,牡,,,,,,,,,0
スパークホーク,スパークホーク,牡,,,,,,,,,0
イサオヒート,イサオヒート,牡,,,,,,,,,0
ミツアキタービン,ミツアキタービン,牡,,,,,,,,,0
インターレジェンダ,インターレジェンダ,せん,,,,,,,,,0
オースミステイヤー,オースミステイヤー,牡,,,,,,,,,0
トライワンズラック,トライワンズラック,牡,,,,,,,,,0
タイガーロータリー,タイガーロータリー,牡,,,,,,,,,0
ヒシアトラス,ヒシアトラス,牡,,,,,,,,,0
ボトムズアップ,ボトムズアップ,牡,,,,,,,,,0
オーミヤボレロ,オーミヤボレロ,牡,,,,,,,,,0
オーシャンアクロス,オーシャンアクロス,牡,,,,,,,,,0
6,6,6,,,,,,,,,1
7,7,7,,,,,,,,,1
8,8,8,,,,,,,,,1
9,9,9,,,,,,,,,1
0000467314,10,10,,,,,,0.0,0.0,0.0,1
0000467338,11,11,,,,,,0.0,0.0,0.0,1
0000467320,12,12,,,,,,0.0,0.0,0.0,1
0000467329,13,13,,,,,,0.0,0.0,0.0,1
0000467315,14,14,,,,,,0.0,0.0,0.0,1
0000467331,15,15,,,,,,0.0,0.0,0.0,1
アサクササイレン,アサクササイレン,牡,,,,,,,,,0
ビッググラス,ビッググラス,牡,,,,,,,,,0
ブラックコンドル,ブラックコンドル,牡,,,,,,,,,0
エプソムボス,エプソムボス,牡,,,,,,,,,0
レディインブラック,レディインブラック,牝,,,,,,,,,0
フィールドスパート,フィールドスパート,牡,,,,,,,,,0
ミスターユニコン,ミスターユニコン,牡,,,,,,,,,0
ミッキーベル,ミッキーベル,牡,,,,,,,,,0
トウカイトニー,トウカイトニー,せん,,,,,,,,,0
ハーツクライ,ハーツクライ,牡,,,,,,,,,0
ラバグルート,ラバグルート,牡,,,,,,,,,0
ヴンダー,ヴンダー,牡,,,,,,,,,0
カンパニー,カンパニー,牡,,,,,,,,,0
キョウワロアリング,キョウワロアリング,牡,,,,,,,,,0
オレンジワールド,オレンジワールド,牡,,,,,,,,,0
ローレルスパーク,ローレルスパーク,牡,,,,,,,,,0
サワノブレイブ,サワノブレイブ,牡,,,,,,,,,0
ダイワエルシエーロ,ダイワエルシエーロ,牝,,,,,,,,,0
フォトジェニー,フォトジェニー,牝,,,,,,,,,0
ピュアブラウン,ピュアブラウン,牝,,,,,,,,,0
ローリーポーリー,ローリーポーリー,牝,,,,,,,,,0
ホーマンソレイユ,ホーマンソレイユ,牝,,,,,,,,,0
ピサノバーキン,ピサノバーキン,牝,,,,,,,,,0
グリントウィーク,グリントウィーク,牝,,,,,,,,,0
アンナヴァン,アンナヴァン,牝,,,,,,,,,0
ヤマニンパンテール,ヤマニンパンテール,牝,,,,,,,,,0
サクセスアルデンテ,サクセスアルデンテ,牝,,,,,,,,,0
ツィンクルヴェール,ツィンクルヴェール,牝,,,,,,,,,0
スモモ,スモモ,牝,,,,,,,,,0
シーキングザダイヤ,シーキングザダイヤ,牡,,,,,,,,,0
カリプソパンチ,カリプソパンチ,牡,,,,,,,,,0
メイショウサライ,メイショウサライ,牡,,,,,,,,,0
エイユーハーデイ,エイユーハーデイ,牡,,,,,,,,,0
テイエムボッケモン,テイエムボッケモン,牡,,,,,,,,,0
マイネルマルカート,マイネルマルカート,牡,,,,,,,,,0
プリンセスラン,プリンセスラン,牝,,,,,,,,,0
エイシンヒエイザン,エイシンヒエイザン,牡,,,,,,,,,0
ジェイボーイ,ジェイボーイ,牡,,,,,,,,,0
エイシンシャイアン,エイシンシャイアン,牡,,,,,,,,,0
イシノミューズ,イシノミューズ,牝,,,,,,,,,0
ショウナンワンダー,ショウナンワンダー,牡,,,,,,,,,0
メイショウオスカル,メイショウオスカル,牝,,,,,,,,,0
ヴァルパライソ,ヴァルパライソ,牝,,,,,,,,,0
フレンチアイディア,フレンチアイディア,牝,,,,,,,,,0
ペプチドモアー,ペプチドモアー,牝,,,,,,,,,0
ニシノブラッサム,ニシノブラッサム,牝,,,,,,,,,0
パラダイスバード,パラダイスバード,牝,,,,,,,,,0
メイクヒストリー,メイクヒストリー,牝,,,,,,,,,0
ウェルフェア,ウェルフェア,牝,,,,,,,,,0
レモンリーフ,レモンリーフ,牝,,,,,,,,,0
チャイナバロック,チャイナバロック,牝,,,,,,,,,0
サンマルアンサー,サンマルアンサー,牝,,,,,,,,,0
カーディナルローズ,カーディナルローズ,牝,,,,,,,,,0
トゥルーリーズン,トゥルーリーズン,牡,,,,,,,,,0
ダイワデンバー,ダイワデンバー,牡,,,,,,,,,0
マイネルイースター,マイネルイースター,牡,,,,,,,,,0
トーヨーシーザー,トーヨーシーザー,牡,,,,,,,,,0
エアコルサバード,エアコルサバード,せん,,,,,,,,,0
ルドルフロード,ルドルフロード,牡,,,,,,,,,0
タイキバカラ,タイキバカラ,牡,,,,,,,,,0
ケージーアジュデ,ケージーアジュデ,牡,,,,,,,,,0
ハリーズコメット,ハリーズコメット,牡,,,,,,,,,0
ハートランドカフェ,ハートランドカフェ,牡,,,,,,,,,0
ウェディングバレー,ウェディングバレー,牝,,,,,,,,,0
ルタンティール,ルタンティール,牡,,,,,,,,,0
タイセイブレーヴ,タイセイブレーヴ,牡,,,,,,,,,0
ヒョウタンジマ,ヒョウタンジマ,牡,,,,,,,,,0
ムーヴオブサンデー,ムーヴオブサンデー,牝,,,,,,,,,0
グローリーブラッド,グローリーブラッド,牝,,,,,,,,,0
ベルディマンシェ,ベルディマンシェ,牝,,,,,,,,,0
ノーススポット,ノーススポット,牝,,,,,,,,,0
エスワンスペクター,エスワンスペクター,牝,,,,,,,,,0
シゲルイケイケ,シゲルイケイケ,牝,,,,,,,,,0
ビーアヘッド,ビーアヘッド,牝,,,,,,,,,0
ブルーアイ,ブルーアイ,牝,,,,,,,,,0
ダンスインザムード,ダンスインザムード,牝,,,,,,,,,0
ドルチェリモーネ,ドルチェリモーネ,牝,,,,,,,,,0
ヴイプラド,ヴイプラド,牝,,,,,,,,,0
セカンドノホシ,セカンドノホシ,牝,,,,,,,,,0
コパノマリソル,コパノマリソル,牝,,,,,,,,,0
アクイレジア,アクイレジア,牝,,,,,,,,,0
コアレスパティオ,コアレスパティオ,牝,,,,,,,,,0
タイキシフォン,タイキシフォン,牝,,,,,,,,,0
ダイワメジャー,ダイワメジャー,牡,,,,,,,,,0
コンドルクエスト,コンドルクエスト,牡,,,,,,,,,0
ドラゴンキャプテン,ドラゴンキャプテン,牡,,,,,,,,,0
スマートストリーム,スマートストリーム,牡,,,,,,,,,0
オーガストバイオ,オーガストバイオ,牡,,,,,,,,,0
シュウザンコンドル,シュウザンコンドル,牡,,,,,,,,,0
フルオブファイト,フルオブファイト,牡,,,,,,,,,0
ビッグエンデバー,ビッグエンデバー,牡,,,,,,,,,0
ゴールドマジンガー,ゴールドマジンガー,牡,,,,,,,,,0
ヒシブリザード,ヒシブリザード,牡,,,,,,,,,0
ゼンノスウィング,ゼンノスウィング,牡,,,,,,,,,0
ゴールデンメイン,ゴールデンメイン,せん,,,,,,,,,0
トレジャーハンター,トレジャーハンター,牡,,,,,,,,,0
オンユアマーク,オンユアマーク,牡,,,,,,,,,0
シェルゲーム,シェルゲーム,牡,,,,,,,,,0
フィレンツェ,フィレンツェ,牡,,,,,,,,,0
マイティミシエロ,マイティミシエロ,牡,,,,,,,,,0
アサクサユートピア,アサクサユートピア,牡,,,,,,,,,0
アンドゥオール,アンドゥオール,牡,,,,,,,,,0
アグネスアラシ,アグネスアラシ,牡,,,,,,,,,0
クラクエンリーグ,クラクエンリーグ,牡,,,,,,,,,0
ストロングレオン,ストロングレオン,牡,,,,,,,,,0
ネイチャーヒーラー,ネイチャーヒーラー,牡,,,,,,,,,0
メジロダンダーク,メジロダンダーク,牡,,,,,,,,,0
ファイトクラブ,ファイトクラブ,牡,,,,,,,,,0
ナイストップボーイ,ナイストップボーイ,牡,,,,,,,,,0
エイシンマルカム,エイシンマルカム,牡,,,,,,,,,0
フリーダムホーク,フリーダムホーク,牡,,,,,,,,,0
ムーンシャイン,ムーンシャイン,牡,,,,,,,,,0
ヨイチサウス,ヨイチサウス,牡,,,,,,,,,0
サクラエキスプレス,サクラエキスプレス,牡,,,,,,,,,0
インセンティブガイ,インセンティブガイ,牡,,,,,,,,,0
ホリーゴースト,ホリーゴースト,牡,,,,,,,,,0
ゴールドクラウン,ゴールドクラウン,牡,,,,,,,,,0
ギミーシェルター,ギミーシェルター,牝,,,,,,,,,0
ヤマトフォルツァ,ヤマトフォルツァ,牡,,,,,,,,,0
オーウェイ,オーウェイ,せん,,,,,,,,,0
オリヴァーダンス,オリヴァーダンス,せん,,,,,,,,,0
